transaccion_id,cuenta_id,cliente_id,fecha_hora,monto,moneda,tipo_transaccion,canal,sucursal_id,producto
TXN-00010044,CTA-341828,CLI-48871,2026-06-05 12:54:00,3823408.54,CRC,retiro,sinpe,LI-001,Préstamo Personal
TXN-00010045,CTA-234611,CLI-41977,2026-06-20 03:29:00,3142505.05,CRC,comision,app_movil,AL-001,Tarjeta Crédito
TXN-00010046,CTA-319871,CLI-32412,2026-06-13 19:38:00,1536123.83,CRC,comision,sinpe,LI-002,Tarjeta Crédito
TXN-00010047,CTA-349414,CLI-79367,2026-06-15 19:24:00,1769728.44,CRC,retiro,atm,LI-002,Cuenta Corriente
TXN-00010048,CTA-364733,CLI-19426,2026-06-20 19:46:00,3473866.77,CRC,retiro,sinpe,LI-001,Cuenta Corriente
TXN-00010049,CTA-360427,CLI-26712,2026-06-22 10:56:00,4358649.11,CRC,comision,web,HE-001,Préstamo Hipotecario
TXN-00010050,CTA-890272,CLI-27920,2026-06-07 00:21:00,929638.92,CRC,retiro,app_movil,SJ-001,Cuenta Ahorro
TXN-00010051,CTA-108646,CLI-96154,2026-06-11 16:37:00,4463370.75,CRC,retiro,sucursal,LI-002,Cuenta Ahorro
TXN-00010052,CTA-811046,CLI-33721,2026-06-24 21:45:00,3977267.44,CRC,pago,app_movil,LI-002,Cuenta Corriente
TXN-00010053,CTA-544039,CLI-25025,2026-06-29 21:37:00,695579.49,CRC,deposito,sinpe,LI-001,Tarjeta Crédito
TXN-00010054,CTA-504576,CLI-86460,2026-06-05 23:19:00,4047681.82,CRC,pago,web,SJ-001,Préstamo Personal
TXN-00010055,CTA-353993,CLI-82002,2026-06-16 08:21:00,4468912.59,CRC,pago,sucursal,CA-001,Préstamo Personal
TXN-00010056,CTA-866686,CLI-48735,2026-06-22 09:56:00,4620909.51,CRC,retiro,app_movil,CA-001,Préstamo Personal
TXN-00010057,CTA-996121,CLI-96621,2026-06-25 20:50:00,3562988.02,CRC,pago,sucursal,LI-001,Cuenta Ahorro
TXN-00010058,CTA-379876,CLI-39288,2026-06-24 10:18:00,4067118.92,CRC,pago,sinpe,SJ-001,Cuenta Corriente
TXN-00010059,CTA-296291,CLI-37782,2026-06-20 23:30:00,4775549.06,CRC,comision,app_movil,HE-001,Préstamo Hipotecario
TXN-00010060,CTA-186642,CLI-78485,2026-06-20 20:01:00,2906930.38,CRC,deposito,sinpe,SJ-002,Préstamo Hipotecario
TXN-00010061,CTA-445102,CLI-27161,2026-06-05 17:33:00,1497748.74,CRC,pago,atm,LI-002,Cuenta Ahorro
TXN-00010062,CTA-363568,CLI-24531,2026-06-23 13:33:00,4445622.82,CRC,deposito,sucursal,SJ-001,Cuenta Ahorro
TXN-00010063,CTA-688769,CLI-59573,2026-06-10 23:26:00,3865731.39,CRC,transferencia,app_movil,PU-001,Cuenta Corriente
TXN-00010064,CTA-783616,CLI-16480,2026-06-18 20:17:00,2454274.54,CRC,retiro,sinpe,AL-001,Préstamo Hipotecario
TXN-00010065,CTA-830476,CLI-96543,2026-06-11 14:21:00,3351220.26,CRC,pago,atm,SJ-002,Préstamo Hipotecario
TXN-00010066,CTA-443272,CLI-69043,2026-06-01 22:34:00,2159675.12,CRC,deposito,web,CA-001,Préstamo Hipotecario
TXN-00010067,CTA-782141,CLI-39036,2026-06-24 15:17:00,739336.92,CRC,deposito,sinpe,LI-002,Cuenta Corriente
TXN-00010068,CTA-668534,CLI-55700,2026-06-04 10:20:00,4568402.31,CRC,transferencia,atm,SJ-001,Cuenta Corriente
TXN-00010069,CTA-400389,CLI-77635,2026-06-18 01:27:00,3768371.26,CRC,pago,app_movil,LI-002,Cuenta Ahorro
TXN-00010070,CTA-621182,CLI-22780,2026-06-26 06:30:00,3476611.94,CRC,pago,atm,SJ-002,Préstamo Personal
TXN-00010071,CTA-907680,CLI-72154,2026-06-14 05:42:00,3980836.63,CRC,comision,sucursal,SJ-001,Cuenta Ahorro
TXN-00010072,CTA-606992,CLI-42563,2026-06-07 11:42:00,1015174.76,CRC,pago,sucursal,LI-001,Cuenta Ahorro
TXN-00010073,CTA-520786,CLI-29783,2026-06-02 02:59:00,3798588.28,CRC,deposito,web,LI-001,Cuenta Ahorro
TXN-00010074,CTA-732660,CLI-41789,2026-06-18 13:28:00,4091995.31,CRC,deposito,sinpe,PU-001,Tarjeta Crédito
TXN-00010075,CTA-837441,CLI-95290,2026-06-23 18:55:00,866830.95,CRC,deposito,sinpe,LI-001,Préstamo Personal
TXN-00010076,CTA-475516,CLI-61108,2026-06-07 11:07:00,1109307.59,CRC,retiro,sinpe,LI-001,Tarjeta Crédito
TXN-00010077,CTA-240268,CLI-43331,2026-06-25 10:56:00,1410476.91,CRC,retiro,atm,LI-002,Préstamo Hipotecario
TXN-00010078,CTA-249474,CLI-60614,2026-06-03 14:39:00,3993615.63,CRC,comision,sucursal,CA-001,Préstamo Personal
TXN-00010079,CTA-688256,CLI-37563,2026-06-11 02:05:00,1274119.6,CRC,deposito,atm,HE-001,Cuenta Corriente
TXN-00010080,CTA-453672,CLI-95940,2026-06-01 19:52:00,4981237.21,CRC,comision,sinpe,LI-001,Préstamo Personal
TXN-00010081,CTA-767845,CLI-69437,2026-06-01 11:52:00,2978389.93,CRC,pago,sucursal,SJ-002,Préstamo Hipotecario
TXN-00010082,CTA-891883,CLI-66884,2026-06-18 17:24:00,1585500.68,CRC,pago,sinpe,LI-002,Cuenta Corriente
TXN-00010083,CTA-830564,CLI-70195,2026-06-23 08:43:00,1548658.88,CRC,deposito,app_movil,CA-001,Préstamo Personal
TXN-00010084,CTA-528084,CLI-56088,2026-06-05 18:10:00,2564561.21,CRC,transferencia,app_movil,LI-002,Cuenta Ahorro
TXN-00010085,CTA-240007,CLI-36434,2026-06-20 10:50:00,2382128.85,CRC,deposito,atm,HE-001,Préstamo Personal
TXN-00010086,CTA-113325,CLI-68457,2026-06-14 08:17:00,231578.89,CRC,pago,atm,AL-001,Préstamo Personal
TXN-00010087,CTA-892633,CLI-69656,2026-06-27 02:32:00,4787950.7,CRC,transferencia,sinpe,PU-001,Cuenta Corriente
TXN-00010088,CTA-410668,CLI-45521,2026-06-10 09:42:00,1141077.89,CRC,pago,web,HE-001,Préstamo Personal
TXN-00010089,CTA-831652,CLI-84563,2026-06-08 15:54:00,1984276.79,CRC,pago,web,CA-001,Cuenta Ahorro
TXN-00010090,CTA-105481,CLI-44203,2026-06-21 07:39:00,599332.11,CRC,transferencia,sinpe,PU-001,Préstamo Personal
TXN-00010091,CTA-856512,CLI-94124,2026-06-23 14:55:00,2410130.38,CRC,transferencia,app_movil,PU-001,Tarjeta Crédito
TXN-00010092,CTA-131965,CLI-61889,2026-06-29 04:42:00,4575211.1,CRC,comision,sucursal,LI-001,Tarjeta Crédito
TXN-00010093,CTA-792359,CLI-58902,2026-06-04 20:55:00,435168.87,CRC,pago,atm,SJ-002,Cuenta Ahorro
TXN-00010094,CTA-682106,CLI-26312,2026-06-29 01:15:00,2276203.63,CRC,retiro,web,AL-001,Cuenta Ahorro
TXN-00010095,CTA-379169,CLI-66814,2026-06-12 18:14:00,3860605.81,CRC,pago,web,SJ-001,Préstamo Hipotecario
TXN-00010096,CTA-711407,CLI-54521,2026-06-10 22:57:00,2781200.21,CRC,deposito,sucursal,CA-001,Préstamo Personal
TXN-00010097,CTA-264471,CLI-98522,2026-06-26 12:06:00,4804814.78,CRC,pago,sucursal,PU-001,Cuenta Corriente
TXN-00010098,CTA-879525,CLI-14462,2026-06-13 00:36:00,1143331.89,CRC,retiro,sinpe,SJ-002,Préstamo Personal
TXN-00010099,CTA-957810,CLI-19294,2026-06-24 20:13:00,407824.34,CRC,retiro,app_movil,LI-001,Cuenta Corriente
TXN-00010100,CTA-610083,CLI-40162,2026-06-04 08:50:00,1924803.54,CRC,pago,sinpe,SJ-001,Tarjeta Crédito
TXN-00010101,CTA-906646,CLI-94153,2026-06-08 23:02:00,2274422.63,CRC,transferencia,web,CA-001,Préstamo Personal
TXN-00010102,CTA-657262,CLI-47096,2026-06-06 13:17:00,1671831.12,CRC,comision,web,SJ-002,Cuenta Ahorro
TXN-00010103,CTA-644593,CLI-24568,2026-06-24 02:03:00,49567.92,CRC,deposito,app_movil,HE-001,Tarjeta Crédito
TXN-00010104,CTA-121858,CLI-97400,2026-06-07 10:13:00,840567.41,CRC,pago,web,SJ-002,Préstamo Personal
TXN-00010105,CTA-206348,CLI-90464,2026-06-22 22:18:00,3507719.67,CRC,comision,web,PU-001,Préstamo Personal
TXN-00010106,CTA-642001,CLI-36139,2026-06-14 04:22:00,1008932.27,CRC,pago,sucursal,LI-001,Cuenta Ahorro
TXN-00010107,CTA-962687,CLI-92478,2026-06-06 14:08:00,4025632.65,CRC,transferencia,web,SJ-001,Préstamo Personal
TXN-00010108,CTA-592466,CLI-68139,2026-06-02 03:26:00,432073.13,CRC,pago,sucursal,CA-001,Tarjeta Crédito
TXN-00010109,CTA-376559,CLI-20378,2026-06-12 05:16:00,2889928.82,CRC,transferencia,atm,CA-001,Cuenta Corriente
TXN-00010110,CTA-487302,CLI-72896,2026-06-08 11:56:00,3954268.81,CRC,comision,sinpe,LI-002,Préstamo Hipotecario
TXN-00010111,CTA-246464,CLI-17485,2026-06-01 15:07:00,2288416.64,CRC,comision,sinpe,AL-001,Cuenta Ahorro
TXN-00010112,CTA-175326,CLI-30248,2026-06-16 01:36:00,4510990.2,CRC,deposito,sinpe,AL-001,Préstamo Hipotecario
TXN-00010113,CTA-883327,CLI-62456,2026-06-21 15:36:00,1703794.42,CRC,pago,app_movil,LI-001,Cuenta Corriente
TXN-00010114,CTA-674255,CLI-70235,2026-06-14 00:36:00,1769628.56,CRC,deposito,app_movil,LI-002,Cuenta Ahorro
TXN-00010115,CTA-581125,CLI-14262,2026-06-24 14:41:00,4921400.76,CRC,retiro,atm,SJ-001,Cuenta Corriente
TXN-00010116,CTA-539157,CLI-19686,2026-06-06 11:30:00,981574.27,CRC,deposito,app_movil,PU-001,Cuenta Corriente
TXN-00010117,CTA-489524,CLI-35416,2026-06-25 02:47:00,269186.29,CRC,transferencia,sucursal,CA-001,Préstamo Personal
TXN-00010118,CTA-862180,CLI-52838,2026-06-26 07:53:00,227398.52,CRC,pago,app_movil,SJ-001,Préstamo Hipotecario
TXN-00010119,CTA-684913,CLI-96501,2026-06-25 05:56:00,964367.88,CRC,transferencia,app_movil,PU-001,Préstamo Hipotecario
TXN-00010120,CTA-426958,CLI-23883,2026-06-18 12:03:00,4344924.88,CRC,comision,atm,AL-001,Tarjeta Crédito
TXN-00010121,CTA-130388,CLI-57147,2026-06-20 23:01:00,1945914.9,CRC,pago,sinpe,HE-001,Cuenta Ahorro
TXN-00010122,CTA-166106,CLI-81087,2026-06-12 07:35:00,3313403.18,CRC,retiro,sinpe,AL-001,Tarjeta Crédito
TXN-00010123,CTA-460987,CLI-35742,2026-06-22 21:14:00,3521751.48,CRC,comision,sinpe,PU-001,Cuenta Ahorro
TXN-00010124,CTA-833243,CLI-45040,2026-06-09 15:07:00,1876461.91,CRC,deposito,sinpe,LI-001,Tarjeta Crédito
TXN-00010125,CTA-681912,CLI-62650,2026-06-04 18:21:00,4518443.48,CRC,retiro,app_movil,LI-002,Préstamo Hipotecario
TXN-00010126,CTA-498472,CLI-91100,2026-06-30 14:21:00,2315010.85,CRC,comision,atm,AL-001,Préstamo Personal
TXN-00010127,CTA-696471,CLI-60377,2026-06-24 07:50:00,3613461.15,CRC,pago,sucursal,LI-002,Préstamo Personal
TXN-00010128,CTA-645929,CLI-14271,2026-06-28 03:36:00,1915706.15,CRC,comision,atm,LI-001,Préstamo Hipotecario
TXN-00010129,CTA-249998,CLI-25525,2026-06-30 23:27:00,2182913.22,CRC,pago,sucursal,PU-001,Tarjeta Crédito
TXN-00010130,CTA-957524,CLI-59625,2026-06-24 22:12:00,2762898.01,CRC,transferencia,sinpe,LI-002,Cuenta Corriente
TXN-00010131,CTA-221972,CLI-95173,2026-06-06 16:30:00,1649612.66,CRC,deposito,sinpe,SJ-001,Tarjeta Crédito
TXN-00010132,CTA-229674,CLI-10629,2026-06-07 07:31:00,4615185.7,CRC,retiro,sucursal,PU-001,Cuenta Corriente
TXN-00010133,CTA-979369,CLI-52348,2026-06-17 15:27:00,1611064.73,CRC,pago,sinpe,CA-001,Préstamo Hipotecario
TXN-00010134,CTA-494684,CLI-32682,2026-06-01 23:25:00,1732739.64,CRC,pago,sucursal,CA-001,Préstamo Hipotecario
TXN-00010135,CTA-966711,CLI-12127,2026-06-09 04:50:00,1982842.37,CRC,pago,web,LI-002,Cuenta Corriente
TXN-00010136,CTA-104672,CLI-91096,2026-06-19 02:39:00,1831436.55,CRC,deposito,web,AL-001,Préstamo Hipotecario
TXN-00010137,CTA-198730,CLI-91035,2026-06-08 15:13:00,4858791.02,CRC,comision,app_movil,PU-001,Préstamo Hipotecario
TXN-00010138,CTA-925365,CLI-59319,2026-06-15 19:58:00,3515355.37,CRC,comision,sinpe,PU-001,Cuenta Ahorro
TXN-00010139,CTA-303482,CLI-66524,2026-06-09 05:22:00,693299.09,CRC,pago,sucursal,CA-001,Préstamo Personal
TXN-00010140,CTA-150031,CLI-20742,2026-06-16 11:29:00,3607281.5,CRC,comision,web,HE-001,Cuenta Ahorro
TXN-00010141,CTA-278408,CLI-12960,2026-06-06 10:19:00,449764.97,CRC,retiro,web,SJ-002,Cuenta Ahorro
TXN-00010142,CTA-170510,CLI-74030,2026-06-09 02:15:00,1972382.1,CRC,transferencia,app_movil,SJ-002,Préstamo Hipotecario
TXN-00010143,CTA-696316,CLI-26805,2026-06-28 00:57:00,4990733.95,CRC,pago,sucursal,CA-001,Cuenta Ahorro
TXN-00010144,CTA-451785,CLI-80653,2026-06-13 16:55:00,3030906.55,CRC,pago,sucursal,SJ-001,Tarjeta Crédito
TXN-00010145,CTA-361722,CLI-28265,2026-06-14 05:27:00,2927672.12,CRC,pago,web,PU-001,Cuenta Ahorro
TXN-00010146,CTA-721787,CLI-65663,2026-06-12 17:33:00,2907822.51,CRC,pago,sucursal,AL-001,Préstamo Hipotecario
TXN-00010147,CTA-794114,CLI-60489,2026-06-01 18:45:00,1386839.67,CRC,pago,sucursal,LI-002,Cuenta Ahorro
TXN-00010148,CTA-653376,CLI-13539,2026-06-23 20:05:00,872809.11,CRC,deposito,sucursal,SJ-002,Cuenta Ahorro
TXN-00010149,CTA-912613,CLI-98954,2026-06-30 05:45:00,276583.89,CRC,pago,app_movil,LI-002,Préstamo Hipotecario
TXN-00010150,CTA-580522,CLI-97726,2026-06-09 21:31:00,1429819.47,CRC,retiro,sucursal,SJ-002,Préstamo Personal
TXN-00010151,CTA-328129,CLI-36455,2026-06-06 02:56:00,1171906.69,CRC,comision,app_movil,AL-001,Préstamo Hipotecario
TXN-00010152,CTA-762315,CLI-46658,2026-06-27 21:33:00,1717190.93,CRC,comision,web,HE-001,Tarjeta Crédito
TXN-00010153,CTA-910401,CLI-79471,2026-06-04 16:41:00,789677.86,CRC,transferencia,sinpe,LI-001,Préstamo Hipotecario
TXN-00010154,CTA-929922,CLI-60141,2026-06-20 23:55:00,1740950.96,CRC,pago,app_movil,AL-001,Cuenta Ahorro
TXN-00010155,CTA-896652,CLI-38855,2026-06-07 10:47:00,4335378.62,CRC,pago,app_movil,AL-001,Préstamo Hipotecario
TXN-00010156,CTA-424058,CLI-61315,2026-06-01 17:38:00,523919.01,CRC,transferencia,atm,CA-001,Cuenta Ahorro
TXN-00010157,CTA-445012,CLI-98597,2026-06-28 11:19:00,3512787.67,CRC,retiro,sucursal,SJ-001,Préstamo Hipotecario
TXN-00010158,CTA-298239,CLI-27511,2026-06-16 06:23:00,4196832.25,CRC,pago,atm,CA-001,Cuenta Corriente
TXN-00010159,CTA-653454,CLI-19251,2026-06-28 21:55:00,591460.8,CRC,comision,atm,SJ-001,Préstamo Hipotecario
TXN-00010160,CTA-414214,CLI-53713,2026-06-28 21:03:00,3182587.01,CRC,comision,app_movil,CA-001,Cuenta Ahorro
TXN-00010161,CTA-919286,CLI-85410,2026-06-03 09:00:00,1937868.87,CRC,comision,app_movil,SJ-001,Cuenta Ahorro
TXN-00010162,CTA-141368,CLI-60025,2026-06-13 22:13:00,2795148.84,CRC,deposito,web,PU-001,Tarjeta Crédito
TXN-00010163,CTA-805334,CLI-74612,2026-06-19 00:00:00,724530.31,CRC,transferencia,web,SJ-002,Cuenta Ahorro
TXN-00010164,CTA-418522,CLI-15066,2026-06-19 18:40:00,900138.34,CRC,pago,sinpe,LI-002,Préstamo Hipotecario
TXN-00010165,CTA-912497,CLI-54360,2026-06-21 00:22:00,746523.36,CRC,retiro,sinpe,LI-002,Préstamo Personal
TXN-00010166,CTA-566273,CLI-37282,2026-06-18 17:24:00,3537854.09,CRC,transferencia,sucursal,LI-002,Cuenta Corriente
TXN-00010167,CTA-635179,CLI-90412,2026-06-25 10:59:00,3636645.14,CRC,retiro,app_movil,SJ-001,Préstamo Personal
TXN-00010168,CTA-996535,CLI-36141,2026-06-28 12:55:00,4419321.98,CRC,pago,sinpe,AL-001,Préstamo Hipotecario
TXN-00010169,CTA-416062,CLI-27535,2026-06-17 22:00:00,4844640.57,CRC,deposito,atm,CA-001,Préstamo Personal
TXN-00010170,CTA-335096,CLI-56979,2026-06-19 11:39:00,4811385.92,CRC,retiro,web,SJ-001,Préstamo Personal
TXN-00010171,CTA-285035,CLI-91432,2026-06-15 10:26:00,1763389.25,CRC,comision,app_movil,PU-001,Tarjeta Crédito
TXN-00010172,CTA-516556,CLI-25526,2026-06-12 01:14:00,3994769.98,CRC,deposito,app_movil,SJ-001,Tarjeta Crédito
TXN-00010173,CTA-121212,CLI-53554,2026-06-29 12:45:00,4696127.23,CRC,deposito,app_movil,PU-001,Cuenta Corriente
TXN-00010174,CTA-754708,CLI-83093,2026-06-05 10:10:00,17345.17,CRC,pago,sucursal,LI-001,Préstamo Personal
TXN-00010175,CTA-206731,CLI-64744,2026-06-13 08:30:00,717774.04,CRC,pago,atm,PU-001,Cuenta Ahorro
TXN-00010176,CTA-899761,CLI-53691,2026-06-01 10:20:00,2868445.15,CRC,transferencia,app_movil,LI-001,Tarjeta Crédito
TXN-00010177,CTA-619990,CLI-44065,2026-06-23 15:13:00,1175616.22,CRC,retiro,atm,AL-001,Préstamo Personal
TXN-00010178,CTA-667099,CLI-87098,2026-06-13 21:11:00,3250690.65,CRC,deposito,sinpe,AL-001,Préstamo Hipotecario
TXN-00010179,CTA-549404,CLI-52728,2026-06-15 09:03:00,3770980.16,CRC,deposito,sinpe,LI-002,Préstamo Hipotecario
TXN-00010180,CTA-492514,CLI-59632,2026-06-14 11:47:00,3406663.23,CRC,retiro,app_movil,PU-001,Préstamo Personal
TXN-00010181,CTA-687830,CLI-96722,2026-06-02 08:19:00,924502.02,CRC,comision,sinpe,CA-001,Préstamo Hipotecario
TXN-00010182,CTA-741386,CLI-49708,2026-06-12 17:52:00,2790665.61,CRC,deposito,web,LI-002,Cuenta Ahorro
TXN-00010183,CTA-473584,CLI-27506,2026-06-20 14:16:00,3459073.27,CRC,comision,sinpe,CA-001,Cuenta Ahorro
TXN-00010184,CTA-655017,CLI-31057,2026-06-23 20:28:00,3395520.46,CRC,retiro,app_movil,SJ-001,Tarjeta Crédito
TXN-00010185,CTA-259472,CLI-55791,2026-06-09 18:21:00,3314947.42,CRC,retiro,app_movil,SJ-001,Cuenta Corriente
TXN-00010186,CTA-703054,CLI-77720,2026-06-30 17:28:00,3877263.99,CRC,comision,app_movil,AL-001,Tarjeta Crédito
TXN-00010187,CTA-673948,CLI-15948,2026-06-08 08:37:00,2869906.16,CRC,comision,web,PU-001,Préstamo Hipotecario
TXN-00010188,CTA-495467,CLI-74898,2026-06-08 21:12:00,1183229.89,CRC,deposito,sinpe,LI-001,Préstamo Hipotecario
TXN-00010189,CTA-890978,CLI-67079,2026-06-21 04:29:00,3251648.11,CRC,deposito,web,LI-001,Cuenta Corriente
TXN-00010190,CTA-226994,CLI-70204,2026-06-12 08:12:00,3253010.7,CRC,comision,sinpe,SJ-002,Préstamo Hipotecario
TXN-00010191,CTA-292707,CLI-61422,2026-06-24 16:18:00,2173287.25,CRC,pago,web,SJ-002,Préstamo Hipotecario
TXN-00010192,CTA-246756,CLI-30998,2026-06-24 02:52:00,1343429.12,CRC,retiro,sucursal,LI-002,Préstamo Hipotecario
TXN-00010193,CTA-519170,CLI-18967,2026-06-14 01:48:00,4863901.25,CRC,deposito,web,HE-001,Préstamo Hipotecario
TXN-00010194,CTA-485888,CLI-70076,2026-06-15 10:10:00,2969895.97,CRC,deposito,app_movil,HE-001,Préstamo Personal
TXN-00010195,CTA-368497,CLI-94361,2026-06-01 11:25:00,3081085.65,CRC,transferencia,app_movil,HE-001,Tarjeta Crédito
TXN-00010196,CTA-370190,CLI-53897,2026-06-09 18:09:00,4989476.41,CRC,deposito,sinpe,PU-001,Cuenta Ahorro
TXN-00010197,CTA-978690,CLI-99789,2026-06-04 08:55:00,756486.8,CRC,comision,app_movil,CA-001,Préstamo Personal
TXN-00010198,CTA-711552,CLI-23623,2026-06-22 12:54:00,1509329.94,CRC,transferencia,web,SJ-001,Cuenta Corriente
TXN-00010199,CTA-234126,CLI-66602,2026-06-01 12:12:00,4621783.62,CRC,deposito,web,SJ-001,Préstamo Personal
TXN-00010200,CTA-405261,CLI-17429,2026-06-24 07:47:00,354915.13,CRC,pago,atm,LI-001,Cuenta Corriente
TXN-00010201,CTA-880091,CLI-47732,2026-06-03 08:14:00,2756530.74,CRC,transferencia,atm,LI-001,Cuenta Corriente
TXN-00010202,CTA-919392,CLI-28366,2026-06-07 02:42:00,4964491.36,CRC,comision,atm,AL-001,Cuenta Ahorro
