transaccion_id,cuenta_id,cliente_id,fecha_hora,monto,moneda,tipo_transaccion,canal,sucursal_id,producto
TXN-00015032,CTA-751034,CLI-63096,2026-06-01 02:42:00,3683414.41,CRC,transferencia,sinpe,AL-001,Cuenta Corriente
TXN-00015033,CTA-233675,CLI-22676,2026-06-22 20:57:00,404621.62,CRC,transferencia,sucursal,PU-001,Cuenta Corriente
TXN-00015034,CTA-871984,CLI-37832,2026-06-01 05:40:00,4513144.41,CRC,deposito,web,AL-001,Préstamo Personal
TXN-00015035,CTA-824329,CLI-40728,2026-06-29 21:05:00,3475746.59,CRC,comision,app_movil,PU-001,Cuenta Ahorro
TXN-00015036,CTA-424135,CLI-38315,2026-06-21 07:12:00,1719680.81,CRC,deposito,sinpe,LI-002,Préstamo Hipotecario
TXN-00015037,CTA-926599,CLI-23588,2026-06-08 19:53:00,559292.21,CRC,retiro,web,HE-001,Préstamo Hipotecario
TXN-00015038,CTA-790342,CLI-43766,2026-06-27 02:51:00,2954424.52,CRC,transferencia,atm,LI-002,Préstamo Personal
TXN-00015039,CTA-357228,CLI-79304,2026-06-14 06:15:00,2474909.91,CRC,deposito,web,CA-001,Préstamo Personal
TXN-00015040,CTA-421188,CLI-31340,2026-06-13 21:14:00,3128117.49,CRC,pago,web,LI-002,Préstamo Hipotecario
TXN-00015041,CTA-411341,CLI-59877,2026-06-17 19:32:00,4880368.99,CRC,deposito,sucursal,LI-001,Tarjeta Crédito
TXN-00015042,CTA-107553,CLI-76391,2026-06-14 09:35:00,1776019.58,CRC,pago,sinpe,PU-001,Cuenta Ahorro
TXN-00015043,CTA-215421,CLI-34849,2026-06-06 00:02:00,3128943.4,CRC,transferencia,sucursal,PU-001,Préstamo Personal
TXN-00015044,CTA-743064,CLI-23509,2026-06-15 00:30:00,4454085.11,CRC,transferencia,atm,AL-001,Cuenta Ahorro
TXN-00015045,CTA-664048,CLI-13814,2026-06-09 21:47:00,1301293.12,CRC,comision,web,LI-002,Préstamo Personal
TXN-00015046,CTA-176472,CLI-97887,2026-06-01 06:40:00,2021283.23,CRC,comision,atm,SJ-001,Cuenta Ahorro
TXN-00015047,CTA-192061,CLI-74427,2026-06-14 09:53:00,4027627.65,CRC,comision,sucursal,LI-001,Préstamo Hipotecario
TXN-00015048,CTA-239534,CLI-84142,2026-06-19 16:44:00,2221181.52,CRC,deposito,sinpe,LI-002,Préstamo Hipotecario
TXN-00015049,CTA-563360,CLI-60370,2026-06-14 10:03:00,968687.02,CRC,pago,sucursal,HE-001,Préstamo Personal
TXN-00015050,CTA-509538,CLI-48059,2026-06-22 05:51:00,4078075.03,CRC,deposito,sinpe,AL-001,Cuenta Ahorro
TXN-00015051,CTA-748409,CLI-28534,2026-06-07 16:30:00,1179038.81,CRC,pago,sinpe,AL-001,Cuenta Corriente
TXN-00015052,CTA-936104,CLI-21766,2026-06-10 22:23:00,791824.13,CRC,deposito,sinpe,AL-001,Préstamo Hipotecario
TXN-00015053,CTA-247971,CLI-93404,2026-06-10 23:57:00,1456361.3,CRC,pago,atm,AL-001,Préstamo Personal
TXN-00015054,CTA-683452,CLI-69674,2026-06-08 10:55:00,158637.37,CRC,pago,atm,HE-001,Préstamo Personal
TXN-00015055,CTA-725341,CLI-56580,2026-06-14 13:55:00,2116045.34,CRC,comision,sucursal,HE-001,Cuenta Corriente
TXN-00015056,CTA-733232,CLI-78677,2026-06-03 05:06:00,3969833.54,CRC,transferencia,sinpe,PU-001,Préstamo Hipotecario
TXN-00015057,CTA-323698,CLI-78376,2026-06-20 22:23:00,4281112.3,CRC,deposito,app_movil,SJ-002,Cuenta Corriente
TXN-00015058,CTA-730221,CLI-92496,2026-06-25 02:23:00,1393879.24,CRC,retiro,sucursal,HE-001,Cuenta Ahorro
TXN-00015059,CTA-868994,CLI-14609,2026-06-20 12:11:00,4561959.52,CRC,comision,app_movil,LI-001,Tarjeta Crédito
TXN-00015060,CTA-319552,CLI-14099,2026-06-12 08:32:00,4969011.94,CRC,deposito,web,HE-001,Préstamo Personal
TXN-00015061,CTA-589731,CLI-39529,2026-06-08 18:22:00,228944.62,CRC,comision,sucursal,LI-001,Cuenta Corriente
TXN-00015062,CTA-199962,CLI-55092,2026-06-24 19:34:00,2176929.44,CRC,pago,sucursal,CA-001,Cuenta Ahorro
TXN-00015063,CTA-604440,CLI-97579,2026-06-25 01:04:00,249917.05,CRC,deposito,sucursal,LI-002,Cuenta Ahorro
TXN-00015064,CTA-808539,CLI-44834,2026-06-20 18:15:00,4730129.03,CRC,comision,atm,AL-001,Préstamo Personal
TXN-00015065,CTA-102859,CLI-24817,2026-06-07 20:53:00,1828584.17,CRC,comision,sinpe,PU-001,Tarjeta Crédito
TXN-00015066,CTA-382001,CLI-57937,2026-06-02 22:39:00,1240009.65,CRC,retiro,atm,LI-001,Tarjeta Crédito
TXN-00015067,CTA-877285,CLI-31890,2026-06-10 06:40:00,882240.18,CRC,comision,app_movil,PU-001,Préstamo Hipotecario
TXN-00015068,CTA-186937,CLI-43962,2026-06-10 15:27:00,1825369.3,CRC,deposito,app_movil,LI-002,Tarjeta Crédito
TXN-00015069,CTA-380304,CLI-32686,2026-06-25 03:03:00,813350.59,CRC,comision,app_movil,LI-002,Préstamo Personal
TXN-00015070,CTA-862301,CLI-77750,2026-06-13 04:03:00,1115511.04,CRC,comision,sucursal,CA-001,Préstamo Personal
TXN-00015071,CTA-302789,CLI-25688,2026-06-15 10:13:00,861899.43,CRC,comision,sucursal,PU-001,Préstamo Hipotecario
TXN-00015072,CTA-169679,CLI-53344,2026-06-29 02:04:00,3737099.79,CRC,deposito,atm,AL-001,Cuenta Corriente
TXN-00015073,CTA-526183,CLI-81374,2026-06-07 04:32:00,1698041.44,CRC,transferencia,sinpe,SJ-002,Préstamo Hipotecario
TXN-00015074,CTA-880750,CLI-58830,2026-06-08 04:42:00,1545837.25,CRC,deposito,sucursal,SJ-002,Préstamo Hipotecario
TXN-00015075,CTA-526673,CLI-64586,2026-06-13 01:37:00,4578367.37,CRC,comision,app_movil,AL-001,Préstamo Hipotecario
TXN-00015076,CTA-533889,CLI-43677,2026-06-23 20:31:00,841628.85,CRC,deposito,atm,PU-001,Préstamo Hipotecario
TXN-00015077,CTA-428206,CLI-15817,2026-06-07 04:57:00,2048433.45,CRC,comision,sucursal,AL-001,Tarjeta Crédito
TXN-00015078,CTA-219179,CLI-76404,2026-06-24 12:35:00,2394897.97,CRC,transferencia,web,AL-001,Préstamo Personal
TXN-00015079,CTA-252043,CLI-68394,2026-06-03 12:08:00,4319292.45,CRC,retiro,sinpe,LI-002,Préstamo Personal
TXN-00015080,CTA-178677,CLI-33020,2026-06-15 01:44:00,280104.53,CRC,deposito,web,HE-001,Cuenta Corriente
TXN-00015081,CTA-554302,CLI-54873,2026-06-01 10:38:00,90388.03,CRC,transferencia,sinpe,PU-001,Préstamo Hipotecario
TXN-00015082,CTA-880584,CLI-60274,2026-06-24 20:58:00,4615362.6,CRC,comision,atm,HE-001,Cuenta Ahorro
TXN-00015083,CTA-182005,CLI-39485,2026-06-08 16:34:00,2669300.22,CRC,transferencia,app_movil,SJ-002,Cuenta Corriente
TXN-00015084,CTA-653949,CLI-20203,2026-06-15 17:55:00,129851.63,CRC,retiro,sucursal,LI-002,Préstamo Personal
TXN-00015085,CTA-571638,CLI-66890,2026-06-09 10:29:00,1804341.83,CRC,deposito,app_movil,HE-001,Préstamo Personal
TXN-00015086,CTA-991960,CLI-98253,2026-06-30 13:04:00,4303586.69,CRC,comision,web,LI-001,Cuenta Ahorro
TXN-00015087,CTA-102144,CLI-83597,2026-06-24 15:33:00,4392254.73,CRC,comision,sucursal,SJ-001,Préstamo Hipotecario
TXN-00015088,CTA-841423,CLI-96574,2026-06-29 09:53:00,4573935.69,CRC,transferencia,web,CA-001,Cuenta Ahorro
TXN-00015089,CTA-914316,CLI-53472,2026-06-28 07:16:00,992537.08,CRC,retiro,web,AL-001,Tarjeta Crédito
TXN-00015090,CTA-140765,CLI-41721,2026-06-11 17:09:00,436915.85,CRC,retiro,sucursal,PU-001,Tarjeta Crédito
TXN-00015091,CTA-838667,CLI-36824,2026-06-19 15:31:00,2586968.37,CRC,pago,sinpe,HE-001,Tarjeta Crédito
TXN-00015092,CTA-822572,CLI-66169,2026-06-10 20:31:00,4664239.03,CRC,transferencia,app_movil,LI-002,Préstamo Personal
TXN-00015093,CTA-365524,CLI-55810,2026-06-30 19:33:00,631182.01,CRC,deposito,app_movil,SJ-002,Tarjeta Crédito
TXN-00015094,CTA-606652,CLI-94750,2026-06-16 10:14:00,2337146.05,CRC,transferencia,web,SJ-002,Tarjeta Crédito
TXN-00015095,CTA-556057,CLI-58762,2026-06-07 11:37:00,553668.67,CRC,pago,app_movil,LI-001,Préstamo Hipotecario
TXN-00015096,CTA-805423,CLI-80862,2026-06-07 20:46:00,839482.55,CRC,deposito,app_movil,AL-001,Préstamo Personal
TXN-00015097,CTA-297039,CLI-39933,2026-06-10 23:54:00,2141655.76,CRC,retiro,sinpe,CA-001,Cuenta Corriente
TXN-00015098,CTA-280985,CLI-49646,2026-06-07 04:54:00,3745648.21,CRC,pago,sucursal,AL-001,Préstamo Personal
TXN-00015099,CTA-100557,CLI-17428,2026-06-06 09:37:00,4102431.72,CRC,pago,app_movil,SJ-002,Préstamo Personal
TXN-00015100,CTA-605777,CLI-90519,2026-06-27 18:58:00,2296112.41,CRC,transferencia,sucursal,SJ-002,Préstamo Personal
TXN-00015101,CTA-122674,CLI-27371,2026-06-26 12:03:00,3818237.1,CRC,comision,sinpe,LI-002,Préstamo Hipotecario
TXN-00015102,CTA-605573,CLI-93660,2026-06-23 03:02:00,2419061.43,CRC,pago,web,LI-002,Tarjeta Crédito
TXN-00015103,CTA-619008,CLI-52215,2026-06-03 06:03:00,2137639.49,CRC,retiro,sinpe,LI-001,Tarjeta Crédito
TXN-00015104,CTA-103144,CLI-35353,2026-06-06 22:10:00,1447315.68,CRC,pago,sucursal,LI-002,Tarjeta Crédito
TXN-00015105,CTA-687172,CLI-44258,2026-06-09 21:59:00,1481536.83,CRC,transferencia,web,AL-001,Cuenta Corriente
TXN-00015106,CTA-594181,CLI-95142,2026-06-05 07:51:00,4263900.14,CRC,deposito,sucursal,PU-001,Préstamo Hipotecario
TXN-00015107,CTA-625697,CLI-35936,2026-06-16 20:03:00,4493457.0,CRC,retiro,atm,HE-001,Préstamo Hipotecario
TXN-00015108,CTA-568931,CLI-85135,2026-06-07 22:16:00,4051135.91,CRC,deposito,sinpe,CA-001,Cuenta Ahorro
TXN-00015109,CTA-256290,CLI-87614,2026-06-05 13:46:00,906029.87,CRC,retiro,sinpe,SJ-002,Tarjeta Crédito
TXN-00015110,CTA-255139,CLI-68753,2026-06-06 09:37:00,1913962.41,CRC,pago,app_movil,HE-001,Cuenta Ahorro
TXN-00015111,CTA-306977,CLI-12598,2026-06-26 03:31:00,3413443.0,CRC,pago,web,SJ-001,Cuenta Ahorro
TXN-00015112,CTA-669260,CLI-18259,2026-06-24 03:43:00,2469273.06,CRC,pago,app_movil,SJ-002,Cuenta Ahorro
TXN-00015113,CTA-895431,CLI-20183,2026-06-05 05:59:00,4847806.53,CRC,comision,sinpe,HE-001,Cuenta Corriente
TXN-00015114,CTA-817186,CLI-90307,2026-06-20 09:24:00,2401700.1,CRC,pago,web,PU-001,Cuenta Corriente
TXN-00015115,CTA-472042,CLI-62587,2026-06-11 09:49:00,4370627.23,CRC,retiro,sinpe,AL-001,Cuenta Ahorro
TXN-00015116,CTA-608391,CLI-18444,2026-06-24 22:11:00,1199979.41,CRC,deposito,web,AL-001,Cuenta Corriente
TXN-00015117,CTA-933270,CLI-51444,2026-06-10 23:23:00,2981823.73,CRC,comision,sucursal,HE-001,Préstamo Hipotecario
TXN-00015118,CTA-240138,CLI-16164,2026-06-06 13:29:00,2424526.36,CRC,comision,sinpe,SJ-001,Préstamo Hipotecario
TXN-00015119,CTA-362199,CLI-79627,2026-06-02 08:07:00,404449.44,CRC,comision,atm,LI-002,Préstamo Personal
TXN-00015120,CTA-946150,CLI-31213,2026-06-20 05:50:00,2133003.26,CRC,transferencia,app_movil,SJ-001,Tarjeta Crédito
TXN-00015121,CTA-743573,CLI-43401,2026-06-19 11:30:00,1886588.94,CRC,pago,atm,LI-002,Cuenta Ahorro
TXN-00015122,CTA-465121,CLI-43733,2026-06-10 09:05:00,1904781.03,CRC,pago,sucursal,SJ-001,Préstamo Hipotecario
TXN-00015123,CTA-749380,CLI-72271,2026-06-18 02:31:00,4668209.53,CRC,comision,atm,SJ-001,Cuenta Ahorro
TXN-00015124,CTA-291106,CLI-19815,2026-06-30 11:27:00,4470626.11,CRC,transferencia,sucursal,LI-001,Préstamo Personal
TXN-00015125,CTA-262184,CLI-51293,2026-06-24 02:58:00,611863.67,CRC,comision,app_movil,LI-001,Cuenta Corriente
TXN-00015126,CTA-763838,CLI-75317,2026-06-22 19:43:00,227846.84,CRC,retiro,sinpe,SJ-002,Tarjeta Crédito
TXN-00015127,CTA-254054,CLI-75942,2026-06-04 15:30:00,1151652.83,CRC,deposito,atm,LI-002,Cuenta Ahorro
TXN-00015128,CTA-143365,CLI-16740,2026-06-07 11:07:00,963168.35,CRC,transferencia,web,HE-001,Cuenta Corriente
TXN-00015129,CTA-205234,CLI-87761,2026-06-22 17:36:00,3150322.4,CRC,pago,sinpe,LI-001,Préstamo Personal
TXN-00015130,CTA-535393,CLI-68840,2026-06-06 00:06:00,4773054.48,CRC,deposito,atm,LI-002,Cuenta Ahorro
TXN-00015131,CTA-321613,CLI-27588,2026-06-28 19:35:00,4103460.95,CRC,transferencia,web,SJ-002,Préstamo Personal
TXN-00015132,CTA-931746,CLI-71041,2026-06-19 07:52:00,2536876.63,CRC,comision,sinpe,LI-001,Tarjeta Crédito
TXN-00015133,CTA-759504,CLI-47597,2026-06-23 19:03:00,1293231.62,CRC,comision,web,LI-001,Préstamo Hipotecario
TXN-00015134,CTA-194341,CLI-50716,2026-06-07 21:34:00,1116950.29,CRC,deposito,app_movil,LI-001,Cuenta Ahorro
TXN-00015135,CTA-570691,CLI-44840,2026-06-13 17:40:00,2806263.66,CRC,comision,atm,LI-002,Préstamo Hipotecario
TXN-00015136,CTA-313113,CLI-72607,2026-06-18 16:40:00,691829.68,CRC,comision,app_movil,LI-002,Cuenta Corriente
TXN-00015137,CTA-205728,CLI-22014,2026-06-14 01:34:00,3428816.22,CRC,transferencia,app_movil,SJ-002,Préstamo Hipotecario
TXN-00015138,CTA-317650,CLI-52623,2026-06-13 10:46:00,1898160.66,CRC,deposito,sinpe,SJ-001,Préstamo Personal
TXN-00015139,CTA-559133,CLI-78064,2026-06-26 08:23:00,3665567.57,CRC,pago,sinpe,PU-001,Préstamo Hipotecario
TXN-00015140,CTA-437211,CLI-54139,2026-06-16 20:48:00,3143722.57,CRC,pago,app_movil,CA-001,Tarjeta Crédito
TXN-00015141,CTA-305472,CLI-11235,2026-06-28 05:59:00,981462.76,CRC,comision,sucursal,CA-001,Préstamo Personal
TXN-00015142,CTA-666488,CLI-41003,2026-06-21 17:39:00,123226.89,CRC,pago,sinpe,PU-001,Cuenta Ahorro
TXN-00015143,CTA-301157,CLI-62844,2026-06-29 00:53:00,128686.01,CRC,comision,sucursal,HE-001,Tarjeta Crédito
TXN-00015144,CTA-568284,CLI-39692,2026-06-19 11:02:00,2041735.51,CRC,deposito,sinpe,SJ-002,Cuenta Ahorro
TXN-00015145,CTA-915506,CLI-91284,2026-06-05 00:55:00,3232735.5,CRC,pago,web,AL-001,Cuenta Corriente
TXN-00015146,CTA-338990,CLI-27126,2026-06-12 23:57:00,656558.27,CRC,pago,app_movil,LI-001,Préstamo Hipotecario
TXN-00015147,CTA-249826,CLI-42189,2026-06-13 14:11:00,393654.99,CRC,pago,sucursal,SJ-002,Tarjeta Crédito
TXN-00015148,CTA-440775,CLI-29883,2026-06-24 10:47:00,4921669.7,CRC,pago,app_movil,CA-001,Préstamo Personal
TXN-00015149,CTA-858759,CLI-42173,2026-06-08 01:19:00,4401138.78,CRC,retiro,web,HE-001,Tarjeta Crédito
TXN-00015150,CTA-728248,CLI-11934,2026-06-11 17:53:00,4815543.92,CRC,retiro,sinpe,CA-001,Préstamo Personal
TXN-00015151,CTA-293169,CLI-25754,2026-06-17 17:06:00,1510122.99,CRC,retiro,sinpe,SJ-002,Cuenta Ahorro
TXN-00015152,CTA-535173,CLI-84397,2026-06-18 14:14:00,548789.87,CRC,transferencia,sinpe,AL-001,Tarjeta Crédito
TXN-00015153,CTA-901091,CLI-12022,2026-06-15 11:58:00,1138747.62,CRC,retiro,sucursal,PU-001,Tarjeta Crédito
TXN-00015154,CTA-449785,CLI-33162,2026-06-24 06:55:00,2050228.45,CRC,transferencia,app_movil,AL-001,Cuenta Corriente
TXN-00015155,CTA-834370,CLI-57061,2026-06-16 10:32:00,4209068.99,CRC,pago,sucursal,LI-002,Préstamo Personal
TXN-00015156,CTA-128978,CLI-70893,2026-06-26 21:25:00,645160.86,CRC,comision,atm,LI-001,Cuenta Corriente
TXN-00015157,CTA-149712,CLI-99635,2026-06-15 14:07:00,3434654.89,CRC,comision,sinpe,AL-001,Cuenta Ahorro
TXN-00015158,CTA-112743,CLI-69561,2026-06-29 15:47:00,4860081.7,CRC,pago,sucursal,CA-001,Tarjeta Crédito
TXN-00015159,CTA-764187,CLI-71894,2026-06-26 06:09:00,3605301.96,CRC,pago,atm,HE-001,Préstamo Personal
TXN-00015160,CTA-217620,CLI-78065,2026-06-19 11:11:00,4035673.03,CRC,comision,web,SJ-001,Préstamo Personal
TXN-00015161,CTA-977603,CLI-63341,2026-06-26 07:18:00,3391329.42,CRC,transferencia,app_movil,AL-001,Tarjeta Crédito
TXN-00015162,CTA-723086,CLI-42392,2026-06-01 03:38:00,4627379.38,CRC,transferencia,app_movil,LI-001,Préstamo Hipotecario
TXN-00015163,CTA-959069,CLI-23746,2026-06-29 20:44:00,3072007.16,CRC,deposito,atm,CA-001,Préstamo Personal
TXN-00015164,CTA-641331,CLI-48210,2026-06-22 01:10:00,3197802.97,CRC,transferencia,atm,PU-001,Cuenta Ahorro
TXN-00015165,CTA-241440,CLI-34480,2026-06-23 11:29:00,4870309.47,CRC,deposito,atm,LI-002,Tarjeta Crédito
TXN-00015166,CTA-420181,CLI-74364,2026-06-15 04:47:00,2695974.99,CRC,transferencia,app_movil,CA-001,Préstamo Personal
TXN-00015167,CTA-769044,CLI-23539,2026-06-09 01:50:00,1527692.68,CRC,retiro,sinpe,LI-001,Préstamo Hipotecario
TXN-00015168,CTA-691099,CLI-87792,2026-06-10 10:41:00,2682475.42,CRC,comision,app_movil,AL-001,Tarjeta Crédito
TXN-00015169,CTA-733875,CLI-28536,2026-06-27 17:41:00,3450533.36,CRC,transferencia,web,LI-001,Cuenta Corriente
TXN-00015170,CTA-104855,CLI-47518,2026-06-27 23:05:00,4942763.16,CRC,deposito,web,PU-001,Préstamo Personal
TXN-00015171,CTA-168950,CLI-68776,2026-06-24 16:45:00,535886.95,CRC,deposito,app_movil,HE-001,Cuenta Corriente
TXN-00015172,CTA-548257,CLI-77272,2026-06-19 23:55:00,3474497.19,CRC,transferencia,atm,PU-001,Cuenta Corriente
TXN-00015173,CTA-936048,CLI-11157,2026-06-24 05:12:00,1542159.61,CRC,deposito,web,HE-001,Préstamo Personal
TXN-00015174,CTA-922375,CLI-27159,2026-06-08 14:46:00,4028496.91,CRC,deposito,web,AL-001,Préstamo Personal
TXN-00015175,CTA-638518,CLI-63186,2026-06-16 12:23:00,2618005.58,CRC,transferencia,web,HE-001,Tarjeta Crédito
TXN-00015176,CTA-920928,CLI-56324,2026-06-25 15:59:00,3230472.76,CRC,comision,web,SJ-002,Préstamo Personal
TXN-00015177,CTA-576305,CLI-12728,2026-06-26 13:20:00,3075634.04,CRC,transferencia,web,HE-001,Cuenta Ahorro
TXN-00015178,CTA-588336,CLI-14836,2026-06-08 04:36:00,4950837.32,CRC,pago,atm,LI-001,Préstamo Hipotecario
TXN-00015179,CTA-235252,CLI-51955,2026-06-23 20:04:00,1613115.66,CRC,pago,sinpe,CA-001,Préstamo Hipotecario
TXN-00015180,CTA-947930,CLI-32284,2026-06-01 11:11:00,2101792.67,CRC,transferencia,sinpe,PU-001,Tarjeta Crédito
TXN-00015181,CTA-190443,CLI-43624,2026-06-24 13:14:00,4166116.99,CRC,retiro,app_movil,AL-001,Préstamo Hipotecario
TXN-00015182,CTA-418921,CLI-22268,2026-06-20 21:25:00,2836125.11,CRC,pago,atm,PU-001,Cuenta Ahorro
TXN-00015183,CTA-276639,CLI-56565,2026-06-22 02:00:00,2896030.42,CRC,deposito,sinpe,LI-002,Préstamo Hipotecario
TXN-00015184,CTA-586490,CLI-82824,2026-06-19 18:59:00,4699313.77,CRC,pago,sucursal,AL-001,Préstamo Hipotecario
TXN-00015185,CTA-992265,CLI-80662,2026-06-05 04:34:00,4468128.6,CRC,deposito,atm,LI-001,Préstamo Personal
TXN-00015186,CTA-358616,CLI-73358,2026-06-14 18:41:00,4073732.06,CRC,transferencia,atm,LI-001,Cuenta Ahorro
TXN-00015187,CTA-213190,CLI-14231,2026-06-21 10:47:00,358953.95,CRC,deposito,app_movil,LI-001,Cuenta Corriente
TXN-00015188,CTA-219150,CLI-64684,2026-06-03 12:05:00,2363931.57,CRC,retiro,app_movil,SJ-001,Cuenta Ahorro
TXN-00015189,CTA-901397,CLI-64581,2026-06-04 06:57:00,986869.41,CRC,pago,web,SJ-002,Préstamo Personal
TXN-00015190,CTA-340251,CLI-39485,2026-06-03 20:21:00,3585957.96,CRC,retiro,app_movil,SJ-002,Tarjeta Crédito
TXN-00015191,CTA-700004,CLI-60594,2026-06-07 22:02:00,46551.05,CRC,pago,sucursal,LI-002,Cuenta Ahorro
TXN-00015192,CTA-118987,CLI-58617,2026-06-07 22:08:00,2052687.09,CRC,retiro,atm,PU-001,Préstamo Personal
TXN-00015193,CTA-705941,CLI-62107,2026-06-07 23:20:00,4726310.01,CRC,transferencia,app_movil,AL-001,Tarjeta Crédito
TXN-00015194,CTA-162734,CLI-65128,2026-06-11 18:34:00,707447.77,CRC,deposito,atm,LI-002,Préstamo Hipotecario
TXN-00015195,CTA-534490,CLI-24968,2026-06-05 19:53:00,2800501.48,CRC,retiro,sinpe,PU-001,Tarjeta Crédito
TXN-00015196,CTA-404443,CLI-14937,2026-06-17 21:33:00,804822.81,CRC,pago,sucursal,SJ-001,Préstamo Hipotecario
TXN-00015197,CTA-900547,CLI-14371,2026-06-28 16:16:00,3886683.71,CRC,transferencia,sucursal,AL-001,Tarjeta Crédito
TXN-00015198,CTA-378253,CLI-63599,2026-06-05 20:46:00,3032022.05,CRC,retiro,atm,HE-001,Préstamo Hipotecario
TXN-00015199,CTA-354629,CLI-69920,2026-06-21 16:50:00,1151422.76,CRC,transferencia,sinpe,LI-001,Tarjeta Crédito
TXN-00015200,CTA-783740,CLI-54697,2026-06-06 17:05:00,933355.24,CRC,pago,app_movil,LI-001,Préstamo Hipotecario
TXN-00015201,CTA-790974,CLI-10359,2026-06-24 07:30:00,2443214.58,CRC,pago,app_movil,HE-001,Cuenta Corriente
TXN-00015202,CTA-315030,CLI-66773,2026-06-22 02:15:00,1041965.13,CRC,pago,app_movil,PU-001,Préstamo Hipotecario
